flow,lighthouse
0.639,0.6429286003112793
0.643,0.6436440348625183
0.643,0.6441844701766968
0.643,0.6458083391189575
0.643,0.6464087963104248
0.645,0.6450172066688538
0.645,0.6455259919166565
0.645,0.6476588249206543
0.645,0.6482696533203125
0.648,0.6472748517990112
0.648,0.6478214859962463
0.648,0.6483634114265442
0.648,0.6489033699035645
0.656,0.6487476825714111
0.656,0.6504783034324646
0.656,0.6507253050804138
0.656,0.6513187885284424
0.656,0.6531766057014465
0.658,0.6545443534851074
0.658,0.6539974808692932
0.658,0.6546509861946106
0.658,0.6571138501167297
0.657,0.6578854322433472
0.657,0.6586889028549194
0.657,0.6594723463058472
0.657,0.6584715843200684
0.663,0.6597939133644104
0.663,0.6597047448158264
0.663,0.6603752374649048
0.663,0.6610181927680969
0.667,0.6628029346466064
0.667,0.6635221242904663
0.667,0.6642581224441528
0.667,0.6655674576759338
0.671,0.6651793122291565
0.671,0.6681328415870667
0.671,0.668915331363678
0.671,0.6695200800895691
0.671,0.6702956557273865
0.671,0.6721513867378235
0.671,0.6729621291160583
0.671,0.672924280166626
0.671,0.6736676692962646
0.675,0.6728642582893372
0.675,0.6735145449638367
0.675,0.6756069660186768
0.675,0.6763548254966736
0.677,0.6779565811157227
0.677,0.6765486001968384
0.677,0.6772035360336304
0.677,0.677836000919342
0.682,0.677363932132721
0.682,0.6780243515968323
0.682,0.6785721182823181
0.682,0.6785721182823181
0.682,0.6806792616844177
0.684,0.681762158870697
0.684,0.6836984157562256
0.684,0.6844213604927063
0.684,0.6859887838363647
0.683,0.6841039061546326
0.683,0.6864209771156311
0.683,0.6870611906051636
0.683,0.6888680458068848
0.688,0.6874257326126099
0.688,0.6879773736000061
0.688,0.6870428919792175
0.688,0.6870428919792175
0.689,0.6876123547554016
0.689,0.6880084872245789
0.689,0.688093364238739
0.689,0.6900761127471924
0.689,0.6891935467720032
0.689,0.6912102699279785
0.689,0.6910978555679321
0.689,0.6931203603744507
0.689,0.6923543214797974
0.697,0.6930379271507263
0.697,0.6940597295761108
0.697,0.6940597295761108
0.697,0.6942868232727051
0.695,0.6964582800865173
0.695,0.6959684491157532
0.695,0.6959684491157532
0.695,0.6964907050132751
0.702,0.6979342699050903
0.702,0.6991439461708069
0.702,0.6991481781005859
0.702,0.6997510194778442
0.704,0.7025434374809265
0.704,0.7033552527427673
0.704,0.7041497826576233
0.704,0.7028475403785706
0.704,0.7046310901641846
0.703,0.7037240266799927
0.703,0.7043390274047852
0.703,0.7049353122711182
0.703,0.7055476903915405
0.706,0.7061125636100769
0.706,0.7066896557807922
0.706,0.7068105340003967
0.706,0.7087090015411377
0.706,0.7088345289230347
0.706,0.7107323408126831
0.706,0.7102935910224915
0.706,0.7121232151985168
0.715,0.7131070494651794
0.715,0.7145248651504517
0.715,0.7152376174926758
0.715,0.7159507274627686
0.718,0.7166572213172913
0.718,0.7179602980613708
0.718,0.7187009453773499
0.718,0.71962970495224
0.718,0.718388557434082
0.715,0.7192984223365784
0.715,0.7198905348777771
0.715,0.7211066484451294
0.715,0.7217215895652771
0.718,0.7216143608093262
0.718,0.7208893299102783
0.718,0.7213419079780579
0.718,0.7211982011795044
0.725,0.7221302390098572
0.725,0.7222608923912048
0.725,0.7239221334457397
0.725,0.7243911623954773
0.726,0.7250450849533081
0.726,0.7249561548233032
0.726,0.7254070043563843
0.726,0.7258555293083191
0.726,0.726306140422821
0.726,0.7266610264778137
0.726,0.727147102355957
0.726,0.7278169989585876
0.726,0.7282967567443848
0.73,0.7291821837425232
0.73,0.7297080755233765
0.73,0.7303987741470337
0.73,0.7309874892234802
0.73,0.731327474117279
0.73,0.7333465218544006
0.73,0.7338384985923767
0.73,0.7345152497291565
0.735,0.7351632118225098
0.735,0.735844075679779
0.735,0.7365900874137878
0.735,0.7372679114341736
0.736,0.7375026345252991
0.736,0.7400358319282532
0.736,0.7402474284172058
0.736,0.7421144247055054
0.736,0.7429247498512268
0.737,0.7436370849609375
0.737,0.7444227933883667
0.737,0.7458778619766235
0.737,0.7466854453086853
0.74,0.7468235492706299
0.74,0.7467889785766602
0.74,0.7482657432556152
0.74,0.7480988502502441
0.743,0.7487643361091614
0.743,0.7488968968391418
0.743,0.7505354881286621
0.743,0.7505508065223694
0.747,0.7513341307640076
0.747,0.7519451379776001
0.747,0.7533766031265259
0.747,0.7532989382743835
0.752,0.753899097442627
0.752,0.7538506984710693
0.752,0.7543877363204956
0.752,0.7549297213554382
0.752,0.7566227316856384
0.751,0.7560674548149109
0.751,0.7576146721839905
0.751,0.7582083940505981
0.751,0.7594937086105347
0.756,0.7594823241233826
0.756,0.7600460052490234
0.756,0.7606175541877747
0.756,0.7618322372436523
0.759,0.7613763809204102
0.759,0.7618911266326904
0.759,0.7621142268180847
0.759,0.7634807825088501
0.759,0.7636138200759888
0.759,0.763470470905304
0.759,0.7639361619949341
0.759,0.7644132971763611
0.759,0.7649542689323425
0.761,0.764758825302124
0.761,0.7651888728141785
0.761,0.7656521201133728
0.761,0.7665185332298279
