id,environment,k,delta,epsilon,num_experiments,numTimeouts,time,conservativeSuccess,errorXYZ,errorTheta,numVoxels,numClusters,localizationVolume,localizationVolumePercentage,localizationVolumeXYT,localizationVolumePercentageXYT
95,/fdml/scans/isprs/cs4.obj,20,0.05,0.025,10,0.0,1518.6471792,1.0,3.63326743486576,3.5114820589584483,178322.1,1.0,0.007187727757919447,5.068218911213767e-09,0.11507318088537943,3.714399645105297e-06
96,/fdml/scans/isprs/cs4.obj,20,0.05,0.05,10,3.0,17970.734708285712,1.0,8.255220489914416,3.5360272406680964,3440683.1428571427,1.0,0.13868552316585483,9.779009652199433e-08,1.3191905476957457,4.258160645674746e-05
97,/fdml/scans/isprs/cs4.obj,30,0.1,0.0,10,0.0,55.2887834,1.0,0.025102396844439618,3.2479725383292903,22.8,1.0,1.4704195868554364e-05,1.0368239600211326e-11,0.0003289201430038594,1.0617077350616166e-08
98,/fdml/scans/isprs/cs4.obj,30,0.1,0.01,10,0.0,149.66050829999998,1.0,0.5204214119618942,3.2961494064394232,4145.5,1.0,0.0026735194725041335,1.885155143099893e-09,0.03683761338422554,1.1890660971402614e-06
99,/fdml/scans/isprs/cs4.obj,30,0.1,0.025,10,0.0,849.0683875999999,1.0,2.0055426967036003,2.9595393239616388,73970.3,1.0,0.04770499033583386,3.363779796931659e-08,0.4706717409487232,1.5192618593574953e-05
100,/fdml/scans/isprs/cs4.obj,30,0.1,0.05,10,1.0,4670.256754555555,1.0,7.337267654875195,2.8996099334379246,447268.55555555556,1.0,0.28845282660507704,2.0339419076941914e-07,2.3956158064488213,7.732709248860876e-05
101,/fdml/scans/isprs/cs4.obj,30,0.05,0.0,10,0.0,58.250383299999996,1.0,0.00975510915850635,3.143750339907163,16.5,1.0,6.650746486599373e-07,4.6895820560166e-13,2.9754289251995846e-05,9.6042640507225e-10
102,/fdml/scans/isprs/cs4.obj,30,0.05,0.01,10,0.0,263.62496649999997,1.0,0.4470205018177018,3.330965520549763,12914.1,1.0,0.0005205357891068764,3.670407977553536e-10,0.012315029827862253,3.9751175791026177e-07
103,/fdml/scans/isprs/cs4.obj,30,0.05,0.025,10,0.0,3527.8057541000003,1.0,1.8514259423394885,3.057806601521878,459698.4,1.0,0.018529318294430473,1.3065414349932901e-08,0.2643744338230774,8.533633081243164e-06
104,/fdml/scans/isprs/cs4.obj,30,0.05,0.05,10,4.0,7940.946583500001,1.0,7.6464587037065845,2.770701294021786,1070908.1666666667,1.0,0.04316568925214278,3.04370407382559e-08,0.38738792248081705,1.2504334639137848e-05
105,/fdml/scans/isprs/cs4.obj,40,0.1,0.0,10,2.0,61.758869875,1.0,0.028197684599884726,2.4168669296424294,16.625,1.0,1.0721809487487576e-05,7.56017470848744e-12,0.0002398376042736624,7.741618901491435e-09
106,/fdml/scans/isprs/cs4.obj,40,0.1,0.01,10,0.0,96.88410410000002,1.0,0.07777713656118537,3.4107567159589998,651.5,1.0,0.0004201659477352246,2.962678991025284e-10,0.0068481750826290076,2.2104941308499094e-07
107,/fdml/scans/isprs/cs4.obj,40,0.1,0.025,10,0.0,564.0508540000001,1.0,2.265054052111537,3.2895534177910166,27029.2,1.0,0.01743169521801052,1.2291457096589945e-08,0.17439259424133852,5.629146471619967e-06
108,/fdml/scans/isprs/cs4.obj,40,0.1,0.05,10,0.0,10803.796762600003,1.0,7.296835420847508,3.1261886473779006,908448.4,1.0,0.5858773337539878,4.131145033020794e-07,4.97739416243151,0.00016066324897110552
109,/fdml/scans/isprs/cs4.obj,40,0.05,0.0,10,2.0,61.657041750000005,1.0,0.012556037166806124,2.6292178851536003,14.125,1.0,5.693442068073686e-07,4.0145664570445e-13,2.547147488996382e-05,8.221832104026846e-10
110,/fdml/scans/isprs/cs4.obj,40,0.05,0.01,10,0.0,132.05841679999997,1.0,0.06282257031777962,3.388537213349315,3742.8,1.0,0.000150863114848757,1.0637677405611802e-10,0.003963451657391053,1.2793461792169684e-07
111,/fdml/scans/isprs/cs4.obj,40,0.05,0.025,10,0.0,1861.152921,1.0,1.5921252322117438,3.3565645669334865,158609.6,1.0,0.006393165090503611,4.507955964039061e-09,0.09965378687888338,3.21668339893221e-06
112,/fdml/scans/isprs/cs4.obj,40,0.05,0.05,10,8.0,16104.656271,1.0,7.477585214747738,3.0953726302612736,968809.5,1.0,0.039050341686105855,2.7535222101980324e-08,0.48431597602551996,1.5633035218344094e-05
113,/fdml/scans/isprs/cs4.obj,50,0.1,0.0,10,0.0,43.29942079999999,1.0,0.018891407248574642,3.1858335393931703,11.5,1.0,7.416590021419921e-06,5.22959453519428e-12,0.00016590270370808833,5.355104804038898e-09
114,/fdml/scans/isprs/cs4.obj,50,0.1,0.01,10,0.0,89.53167489999998,1.0,0.20457008001915528,3.6736237852755513,665.2,1.0,0.00042900136367378844,3.024979378096747e-10,0.006471648076821654,2.0889565348624946e-07
115,/fdml/scans/isprs/cs4.obj,50,0.1,0.025,10,0.0,397.9688875,1.0,3.359018732667869,3.639824824415053,10979.3,1.0,0.0070807797236679655,4.9928075895880596e-09,0.09108202696795234,2.93999910354627e-06
116,/fdml/scans/isprs/cs4.obj,50,0.1,0.05,10,0.0,9248.564287500001,1.0,9.392523268564215,3.4688708281321903,628163.4,1.0,0.40511568731572767,2.856556420658393e-07,3.5934511196849095,0.00011599152348935131
117,/fdml/scans/isprs/cs4.obj,50,0.05,0.0,10,0.0,49.7297,1.0,0.010684333709766528,3.0240384361950285,12.5,1.0,5.038444308029905e-07,3.5527136788005095e-13,2.2541128221208092e-05,7.275957614183426e-10
118,/fdml/scans/isprs/cs4.obj,50,0.05,0.01,10,0.0,129.8119541,1.0,0.09348225062310354,3.847165123283003,3020.5,1.0,0.00012174896825923467,8.584777333453554e-11,0.0031745121696493766,1.0246876627207443e-07
119,/fdml/scans/isprs/cs4.obj,50,0.05,0.025,10,0.0,1236.0037748999998,1.0,2.822274687064973,3.585763042806368,74964.2,1.0,0.0030216235743713063,2.130610710084941e-09,0.05338099820833917,1.7230631783605594e-06
120,/fdml/scans/isprs/cs4.obj,50,0.05,0.05,10,5.0,12878.710266400001,1.0,7.543878806328587,3.7907555726175475,1113985.8,1.0,0.04490204330426149,3.1661380716048543e-08,0.4876334891125559,1.5740119852125032e-05
121,/fdml/scans/isprs/cs5.obj,10,0.1,0.0,10,0.0,139.0189918,1.0,2.6003940234620457,2.701830122093321,68.5,1.0,0.00015846213311857522,7.974449545145051e-09,0.005876153565295173,1.5616416931151975e-06
122,/fdml/scans/isprs/cs5.obj,10,0.1,0.01,10,0.0,312.52111670000005,1.0,5.121488485220321,3.499221981639144,7091.9,1.0,0.016405804406767144,8.256058208643861e-07,0.32026158334211646,8.511245250701915e-05
123,/fdml/scans/isprs/cs5.obj,10,0.1,0.025,10,0.0,1645.0333502,1.0,5.550938825728785,3.3429561561623684,113214.0,1.0,0.2618997363342101,1.3179844245319785e-05,3.383576692358505,0.0008992165327072133
124,/fdml/scans/isprs/cs5.obj,10,0.1,0.05,10,0.0,13050.0418373,1.0,7.120132320697371,3.2528844317271726,1714133.9,1.0,3.9653330545990166,0.00019955144961941105,36.323970323448066,0.009653428196906932
125,/fdml/scans/isprs/cs5.obj,10,0.05,0.0,10,0.0,137.13876249999998,1.0,0.41927262638231066,2.8845488629552016,18.5,1.0,2.6747714075671753e-06,1.3460521586239286e-10,0.00025652101680558926,6.817281246185228e-08
126,/fdml/scans/isprs/cs5.obj,10,0.05,0.01,10,0.0,494.90931259999996,1.0,4.750669479760575,3.5217914910649255,22625.0,1.0,0.0032711731403411966,1.6461854102118446e-07,0.1008996683643889,2.6815012097358475e-05
127,/fdml/scans/isprs/cs5.obj,10,0.05,0.025,10,0.0,5485.239658300001,1.0,5.357546039522982,3.265966629347581,784134.7,1.0,0.11337195001027252,5.705330840871077e-06,1.8478652647322675,0.0004910871386528008
128,/fdml/scans/isprs/cs5.obj,10,0.05,0.05,10,,,,,,,,,,,
129,/fdml/scans/isprs/cs5.obj,20,0.1,0.0,10,2.0,48.305786624999996,1.0,0.048525316593666136,3.908326822170242,8.25,1.0,1.908485544858739e-05,9.604264050722073e-10,0.0008831051398225338,2.3469328880310157e-07
130,/fdml/scans/isprs/cs5.obj,20,0.1,0.01,10,0.0,216.9195417,1.0,2.923024623460207,3.0882861697904413,2420.6,1.0,0.00559961225440588,2.81794928014264e-07,0.11382244024379011,3.0249357223510037e-05
131,/fdml/scans/isprs/cs5.obj,20,0.1,0.025,10,0.0,1689.3824376,1.0,6.049932643023495,2.9834546819713266,113708.9,1.0,0.2630445963289906,1.3237458188064074e-05,4.096351877022171,0.0010886430740356565
132,/fdml/scans/isprs/cs5.obj,20,0.1,0.05,10,1.0,13517.030356555557,1.0,7.57576126679417,2.8801452157173477,1448325.7777777778,1.0,3.350434922522352,0.00016860731152693633,31.76650361803894,0.008442239628897862
133,/fdml/scans/isprs/cs5.obj,20,0.05,0.0,10,1.0,57.46674055555556,1.0,0.01601944337388593,2.6383128148519814,6.555555555555555,1.0,9.478168951739468e-07,4.769794435964636e-11,9.189277469052718e-05,2.442134751213904e-08
134,/fdml/scans/isprs/cs5.obj,20,0.05,0.01,10,0.0,274.3078958,1.0,1.9196123960907123,3.225967268102429,6678.0,1.0,0.0009655201870125701,4.858884494751389e-08,0.02948309588235984,7.835403084754699e-06
135,/fdml/scans/isprs/cs5.obj,20,0.05,0.025,10,0.0,6138.709445999999,1.0,5.552827583453462,2.904285504904439,692424.0,1.0,0.10011221173369107,5.038047674934492e-06,2.175800050511566,0.0005782388150692134
136,/fdml/scans/isprs/cs5.obj,20,0.05,0.05,10,,,,,,,,,,,
137,/fdml/scans/isprs/cs5.obj,30,0.1,0.0,10,0.0,66.0416168,1.0,0.022277195145404764,2.744456840078578,9.5,1.0,2.197650021352494e-05,1.1059455573558785e-09,0.0010653331845478246,2.831220626831082e-07
138,/fdml/scans/isprs/cs5.obj,30,0.1,0.01,10,0.0,158.31727089999998,1.0,2.015176340697187,3.042259795079177,834.0,1.0,0.0019293053871662577,9.709037840366158e-08,0.03695024045352675,9.819865226745589e-06
139,/fdml/scans/isprs/cs5.obj,30,0.1,0.025,10,0.0,1576.2379045,1.0,4.411239859816232,3.5204213702209417,83021.1,1.0,0.19205402335524374,9.664928074914148e-06,3.579026082605747,0.0009511590003967389
140,/fdml/scans/isprs/cs5.obj,30,0.1,0.05,10,3.0,5748.040708142857,1.0,4.460400995322429,3.3387341082277358,425838.28571428574,1.0,0.98509843965562,4.957410107660611e-05,8.820350006236364,0.0023440888949803483
141,/fdml/scans/isprs/cs5.obj,30,0.05,0.0,10,0.0,67.0368791,1.0,0.011485726370737873,3.212287846446757,7.8,1.0,1.1277414583256143e-06,5.6752469390630236e-11,0.0001093368268351689,2.905726432800253e-08
142,/fdml/scans/isprs/cs5.obj,30,0.05,0.01,10,0.0,201.3023334,1.0,1.3261601918913781,2.953706586145308,2700.0,1.0,0.0003903720432665442,1.9645085558294343e-08,0.009928624929147482,2.6386231184005448e-06
143,/fdml/scans/isprs/cs5.obj,30,0.05,0.025,10,0.0,6089.9371333,1.0,4.391350449234593,3.522482119112751,553008.6,1.0,0.07995522115559502,4.0236671337694255e-06,2.001151290692593,0.000531824305653568
144,/fdml/scans/isprs/cs5.obj,30,0.05,0.05,10,5.0,6577.691108399999,1.0,1.8941326716500577,3.4846098935061187,834523.0,1.0,0.12065720320392537,6.0719539758311435e-06,1.2424812720878695,0.0003302007913589573
145,/fdml/scans/isprs/cs5.obj,40,0.1,0.0,10,2.0,72.812776125,1.0,0.05056353908826473,3.9764543927261355,6.625,1.0,1.5325717254168697e-05,7.71251507103441e-10,0.0007429297208030754,1.9744038581847994e-07
146,/fdml/scans/isprs/cs5.obj,40,0.1,0.01,10,0.0,153.46619579999998,1.0,2.089252582546659,3.178813359474184,775.1,1.0,0.0017930510858424266,9.023351594805634e-08,0.04211990990696354,1.119375228881821e-05
147,/fdml/scans/isprs/cs5.obj,40,0.1,0.025,10,0.0,1786.0338751,1.0,7.0532186326796165,3.0854644209295397,74091.8,1.0,0.17139773247634082,8.625420741762248e-06,2.7305947344318438,0.0007256805896759074
148,/fdml/scans/isprs/cs5.obj,40,0.1,0.05,10,5.0,8689.356608600003,1.0,4.01800866727485,3.836126695113161,683617.0,1.0,1.5814220153981753,7.958349306037499e-05,12.994597764108363,0.0034534335136412963
149,/fdml/scans/isprs/cs5.obj,40,0.05,0.0,10,0.0,73.1752455,1.0,0.015959057656910434,3.5253332874872654,5.6,1.0,8.096605341824886e-07,4.074536263942664e-11,7.849823465089182e-05,2.0861625671386784e-08
150,/fdml/scans/isprs/cs5.obj,40,0.05,0.01,10,0.0,190.10844559999998,1.0,1.6426287695445523,3.193471416697913,2515.5,1.0,0.00036369662030999743,1.830267137847758e-08,0.013477866538720138,3.5818666219711554e-06
151,/fdml/scans/isprs/cs5.obj,40,0.05,0.025,10,0.0,6735.196487300001,1.0,6.861970107071597,2.9618195726186847,471024.6,1.0,0.06810179093723484,3.427155024832464e-06,1.3987656502610024,0.0003717347979545606
152,/fdml/scans/isprs/cs5.obj,40,0.05,0.05,10,8.0,1210.563729,1.0,1.1607752327167913,4.405225764533718,113367.0,1.0,0.016390854603390435,8.248534868499994e-07,0.1775672120428867,4.719011485576613e-05
153,/fdml/scans/isprs/cs5.obj,50,0.1,0.0,10,1.0,54.836384,1.0,0.029609499917384912,2.954973804755488,9.222222222222221,1.0,2.1333912487983228e-05,1.0736079679595055e-09,0.0010341830914323835,2.748436397976352e-07
154,/fdml/scans/isprs/cs5.obj,50,0.1,0.01,10,0.0,233.28749990000006,1.0,1.27776610599919,3.2883476766644057,1148.3,1.0,0.0026563805468620793,1.3367971405386403e-07,0.052605031249618864,1.398026943206786e-05
155,/fdml/scans/isprs/cs5.obj,50,0.1,0.025,10,0.0,2923.6723043,1.0,7.329674969678109,3.038007382348472,94624.6,1.0,0.21889658337953216,1.1015753261749424e-05,2.786956466911123,0.0007406592369079471
156,/fdml/scans/isprs/cs5.obj,50,0.1,0.05,10,7.0,17583.50481933333,1.0,9.69055321518503,3.346777919309799,827979.0,1.0,1.9153769126425215,9.638944174993588e-05,20.26424451490398,0.005385408798853502
157,/fdml/scans/isprs/cs5.obj,50,0.05,0.0,10,1.0,56.215222000000004,1.0,0.013453258050372625,2.9115168848059962,11.11111111111111,1.0,1.6064693138541482e-06,8.084397349092609e-11,0.000155750465577163,4.1392114427353845e-08
158,/fdml/scans/isprs/cs5.obj,50,0.05,0.01,10,0.0,263.06617909999994,1.0,0.9839758264108728,3.1829899343754637,3585.0,1.0,0.0005183273241150182,2.608430804684616e-08,0.015434715388231487,4.1019171476363954e-06
159,/fdml/scans/isprs/cs5.obj,50,0.05,0.025,10,1.0,6679.787972444445,1.0,6.343224297417685,3.004069665293744,245608.0,1.0,0.03551055437136885,1.7870333977058932e-06,0.678470833119301,0.00018030984534157275
160,/fdml/scans/isprs/cs5.obj,50,0.05,0.05,10,9.0,27294.207084,1.0,20.70256267462847,3.651590723576573,2322111.0,1.0,0.33573600582520996,1.68955812108011e-05,4.446378308838655,0.0011816658079623708
161,/fdml/scans/isprs/cs1.obj,10,0.1,0.0,10,0.0,116.960075,1.0,3.0112652681361984,3.2051326823277804,152.3,1.0,0.00018474540526881156,1.7730053514242078e-08,0.018490488280708,4.464387893676738e-06
162,/fdml/scans/isprs/cs1.obj,10,0.1,0.01,10,0.0,4425.5573249,1.0,6.495165569655763,3.1468759242865425,1121698.3,1.0,1.3606605846300608,0.00013058286859750966,54.547767439246854,0.01317014396190642
163,/fdml/scans/isprs/cs1.obj,10,0.1,0.025,10,4.0,5387.387527666666,1.0,8.095212662283767,3.103236514111916,1231878.8333333333,1.0,1.4943135542905346,0.00014340957084198286,26.784175851262447,0.006466835737228373
164,/fdml/scans/isprs/cs1.obj,10,0.1,0.05,10,,,,,,,,,,,
165,/fdml/scans/isprs/cs1.obj,10,0.05,0.0,10,0.0,118.7795251,1.0,1.0021221830836078,4.470314203566814,31.6,1.0,2.3957463913716493e-06,2.2992026060819461e-10,0.00046133644825865265,1.1138617992401076e-07
166,/fdml/scans/isprs/cs1.obj,10,0.05,0.01,10,,,,,,,,,,,
167,/fdml/scans/isprs/cs1.obj,10,0.05,0.025,10,,,,,,,,,,,
168,/fdml/scans/isprs/cs1.obj,10,0.05,0.05,10,,,,,,,,,,,
169,/fdml/scans/isprs/cs1.obj,20,0.1,0.0,10,1.0,59.394124999999995,1.0,0.06061904235224396,2.988825083766717,14.444444444444445,1.0,1.7521633242099362e-05,1.6815546486112784e-09,0.0015497887373683494,3.7418471442328474e-07
170,/fdml/scans/isprs/cs1.obj,20,0.1,0.01,10,0.0,2310.1121167,1.0,4.740954588914246,3.2640257068341683,289459.6,1.0,0.35112495804938176,3.369753248987847e-05,14.576343217104995,0.003519347310066215
171,/fdml/scans/isprs/cs1.obj,20,0.1,0.025,10,2.0,9314.9690415,1.0,6.905336546253281,3.207765360897322,1426912.25,1.0,1.7308961388010293,0.00016611444882152143,33.26428658353022,0.00803140923380849
172,/fdml/scans/isprs/cs1.obj,20,0.1,0.05,10,,,,,,,,,,,
173,/fdml/scans/isprs/cs1.obj,20,0.05,0.0,10,0.0,56.90904159999999,1.0,0.015605634157910225,3.2371723181037937,12.2,1.0,9.249400624915861e-07,8.876668289303716e-11,0.00017435123295393611,4.209578037261877e-08
174,/fdml/scans/isprs/cs1.obj,20,0.05,0.01,10,2.0,4255.1612136250005,1.0,4.5632672776782774,3.297337984839661,672791.5,1.0,0.051007525583394546,4.8952024376832e-06,3.1960297511489477,0.0007716570980846866
175,/fdml/scans/isprs/cs1.obj,20,0.05,0.025,10,,,,,,,,,,,
176,/fdml/scans/isprs/cs1.obj,20,0.05,0.05,10,,,,,,,,,,,
177,/fdml/scans/isprs/cs1.obj,30,0.1,0.0,10,1.0,60.253300888888894,1.0,0.031880722772985995,3.0843166704052303,8.444444444444445,1.0,1.024341635691959e-05,9.830627176496666e-10,0.0009600461204936767,2.317958407931874e-07
178,/fdml/scans/isprs/cs1.obj,30,0.1,0.01,10,0.0,2384.2335541,1.0,3.6680912242639656,2.5557650235704648,253673.3,1.0,0.3077148825630533,2.953145885838543e-05,11.196706574076043,0.0027033597230911983
179,/fdml/scans/isprs/cs1.obj,30,0.1,0.025,10,3.0,7472.018493857143,1.0,6.169292645987391,2.709790576830321,653745.1428571428,1.0,0.79301648955744,7.610595119847039e-05,17.265965128240744,0.004168736083166931
180,/fdml/scans/isprs/cs1.obj,30,0.1,0.05,10,,,,,,,,,,,
181,/fdml/scans/isprs/cs1.obj,30,0.05,0.0,10,0.0,59.6712581,1.0,0.01950058173861465,3.1273085698046943,7.7,1.0,5.837736459987851e-07,5.602487362921171e-11,0.00010646225729045765,2.5704503059386944e-08
182,/fdml/scans/isprs/cs1.obj,30,0.05,0.01,10,1.0,3146.7523425555555,1.0,1.8914565974438193,2.5418240630467377,349077.44444444444,1.0,0.026465222399892144,2.5398726898439438e-06,1.5420997965640528,0.00037232827809122144
183,/fdml/scans/isprs/cs1.obj,30,0.05,0.025,10,7.0,11524.281846666667,1.0,7.576138847289986,2.934343309643456,1365569.0,1.0,0.10353028493409216,9.935822163237675e-06,2.2240274134229825,0.0005369745194911951
184,/fdml/scans/isprs/cs1.obj,30,0.05,0.05,10,,,,,,,,,,,
185,/fdml/scans/isprs/cs1.obj,40,0.1,0.0,10,0.0,43.8360708,1.0,0.03802095185395002,3.598340546452036,6.6,1.0,8.00603857369767e-06,7.683411240577648e-10,0.0008146677079617796,1.966953277587911e-07
186,/fdml/scans/isprs/cs1.obj,40,0.1,0.01,10,0.0,3227.6300998,1.0,5.537669066089228,3.1300060375929246,269327.4,1.0,0.32670387172009147,3.1353835947795445e-05,12.310011714256191,0.002972158789634726
187,/fdml/scans/isprs/cs1.obj,40,0.1,0.025,10,2.0,5318.3085315,1.0,8.005554601966816,3.1341341191929257,337386.375,1.0,0.40926186855888813,3.9276943425627816e-05,7.5432675204704385,0.0018212646245956098
188,/fdml/scans/isprs/cs1.obj,40,0.1,0.05,10,6.0,17476.07326025,1.0,10.128506891475219,3.319172280119365,985493.5,1.0,1.1954392386551933,0.0001147265429607928,10.780985345737996,0.0026029869914055144
189,/fdml/scans/isprs/cs1.obj,40,0.05,0.0,10,0.0,45.2714918,1.0,0.01749717812698206,3.197363081768022,7.9,1.0,5.989365978429072e-07,5.748006515204819e-11,0.00010800518855553706,2.6077032089233207e-08
190,/fdml/scans/isprs/cs1.obj,40,0.05,0.01,10,2.0,510.35829175000003,1.0,2.787542337594833,3.1653916870592993,19454.25,1.0,0.0014749192795672416,1.4154829841567505e-07,0.07244640888770928,1.7491634935140833e-05
191,/fdml/scans/isprs/cs1.obj,40,0.05,0.025,10,5.0,12961.351816800001,1.0,9.49818833394114,3.2188819026639472,582006.6,1.0,0.044124690243790274,4.23465535277282e-06,0.9126685301945093,0.0002203568816184933
192,/fdml/scans/isprs/cs1.obj,40,0.05,0.05,10,,,,,,,,,,,
193,/fdml/scans/isprs/cs1.obj,50,0.1,0.0,10,2.0,50.76729687499999,1.0,0.0391006851287031,3.2343984912568744,6.625,1.0,8.036364477385932e-06,7.712515071034396e-10,0.0007868949451903507,1.8998980522155846e-07
194,/fdml/scans/isprs/cs1.obj,50,0.1,0.01,10,0.0,2030.7603583999996,1.0,4.546262443028702,2.962451603626465,125461.2,1.0,0.15218897071240814,1.460560597478601e-05,5.8020757595536905,0.0014008671045302947
195,/fdml/scans/isprs/cs1.obj,50,0.1,0.025,10,3.0,5789.703696285715,1.0,5.879325041648841,2.943626106093879,325718.14285714284,1.0,0.39510788119183887,3.791858242556641e-05,7.268105567031463,0.0017548288617815423
196,/fdml/scans/isprs/cs1.obj,50,0.1,0.05,10,,,,,,,,,,,
197,/fdml/scans/isprs/cs1.obj,50,0.05,0.0,10,1.0,49.459962888888896,1.0,0.020012659813055295,3.3149820658382567,6.555555555555555,1.0,4.970078660018512e-07,4.7697944359646294e-11,0.00010114771626629715,2.4421347512139164e-08
198,/fdml/scans/isprs/cs1.obj,50,0.05,0.01,10,1.0,3285.9575508888893,1.0,2.6190737771988486,3.1349646198121066,231181.22222222222,1.0,0.017526948699098013,1.6820647740831495e-06,0.9534149447899372,0.00023019479380712672
199,/fdml/scans/isprs/cs1.obj,50,0.05,0.025,10,7.0,12541.780347666667,1.0,2.2459050789341393,2.5295306558494093,761193.0,1.0,0.057709664015393285,5.538408004210255e-06,1.6414525694586253,0.00039631625016530223
200,/fdml/scans/isprs/cs1.obj,50,0.05,0.05,10,,,,,,,,,,,
201,/fdml/scans/isprs/cs2.obj,10,0.1,0.0,10,0.0,188.90077060000002,1.0,4.233369234901149,2.9775183834632855,229.6,1.0,0.0009434149053042763,2.672895789146411e-08,0.028367263696984824,6.833672523498626e-06
202,/fdml/scans/isprs/cs2.obj,10,0.1,0.01,10,0.0,297.2027208,1.0,3.964815357338176,3.2920579504432146,4033.0,1.0,0.0165713950918635,4.6950299292799057e-07,0.2833633558567106,6.826221942901701e-05
203,/fdml/scans/isprs/cs2.obj,10,0.1,0.025,10,0.0,1137.1180832,1.0,4.838893112391949,3.172708545776552,63000.4,1.0,0.25886548954791067,7.334211841234074e-06,3.114535036763211,0.0007502913475036649
204,/fdml/scans/isprs/cs2.obj,10,0.1,0.05,10,0.0,6947.584004099999,1.0,4.902540740583446,3.182302890431602,826557.8,1.0,3.3962846193690517,9.622399229452911e-05,25.05887125850639,0.006036680936813311
205,/fdml/scans/isprs/cs2.obj,10,0.05,0.0,10,0.0,195.19009160000002,1.0,3.6000925342810595,2.6837712207487696,154.0,1.0,3.954864313394464e-05,1.1204974725842463e-09,0.00238146457115997,5.736947059631667e-07
206,/fdml/scans/isprs/cs2.obj,10,0.05,0.01,10,0.0,386.29107920000007,1.0,3.612731971193262,3.398096474989738,12553.7,1.0,0.003223907800717814,9.134018910116379e-08,0.07903988127345528,1.9040703773498467e-05
207,/fdml/scans/isprs/cs2.obj,10,0.05,0.025,10,0.0,3127.5752293000005,1.0,4.667831628793111,3.1590585621550114,361097.0,1.0,0.09273309343966243,2.6273264666032707e-06,1.4058017324391316,0.0003386575728654849
208,/fdml/scans/isprs/cs2.obj,10,0.05,0.05,10,6.0,17205.346656,1.0,6.071383716819751,3.2057875766029276,3671647.25,1.0,0.9429134208590828,2.671474976676369e-05,7.810117443494342,0.0018814569339156084
209,/fdml/scans/isprs/cs2.obj,20,0.1,0.0,10,0.0,45.5637544,1.0,0.22844449558823796,3.7035895634307052,22.2,1.0,9.121868857907238e-05,2.584420144557952e-09,0.002734045040136756,6.586313247680684e-07
210,/fdml/scans/isprs/cs2.obj,20,0.1,0.01,10,0.0,124.05960010000001,1.0,2.972842530256533,3.444345763298755,1041.6,1.0,0.0042798822533315455,1.2125819921493336e-07,0.06943979552166367,1.6728043556213496e-05
211,/fdml/scans/isprs/cs2.obj,20,0.1,0.025,10,0.0,574.4561544000001,1.0,4.1314133278341805,3.1679830501165354,24914.9,1.0,0.10237407676035633,2.9004761017874027e-06,1.220324302484927,0.00029397606849670385
212,/fdml/scans/isprs/cs2.obj,20,0.1,0.05,10,0.0,6411.3845749,1.0,5.187194546370258,3.1014257435207124,735475.4,1.0,3.0220315977180436,8.56206053857367e-05,19.092999412260447,0.004599502682685885
213,/fdml/scans/isprs/cs2.obj,20,0.05,0.0,10,0.0,41.6813542,1.0,0.03982961292607192,3.957192052119492,16.7,1.0,4.2887164956939744e-06,1.2150849215686246e-10,0.0002582497294699317,6.221234798431429e-08
214,/fdml/scans/isprs/cs2.obj,20,0.05,0.01,10,0.0,151.19686650000003,1.0,2.6007711717307016,3.4235951894670102,2952.4,1.0,0.0007582039869392979,2.1481537260113963e-08,0.021154828138614638,5.096197128295893e-06
215,/fdml/scans/isprs/cs2.obj,20,0.05,0.025,10,0.0,1451.0455209,1.0,3.888128262520884,3.193772843397253,131725.9,1.0,0.03382844552352936,9.58432065094918e-07,0.5353207610798456,0.00012895874679088443
216,/fdml/scans/isprs/cs2.obj,20,0.05,0.05,10,,,,,,,,,,,
217,/fdml/scans/isprs/cs2.obj,30,0.1,0.0,10,2.0,34.13201575,1.0,0.06271438593445079,2.8796921899542225,16.125,1.0,6.625681771790714e-05,1.877197064459318e-09,0.0019948631797377745,4.805624485015843e-07
218,/fdml/scans/isprs/cs2.obj,30,0.1,0.01,10,0.0,123.75928329999999,1.0,1.5604802916143845,3.1398463101554976,1558.4,1.0,0.006403387580252999,1.8142163753508263e-07,0.13352284216378252,3.216564655303957e-05
219,/fdml/scans/isprs/cs2.obj,30,0.1,0.025,10,0.0,805.8608333,1.0,2.9668487423579504,3.233482888072158,37539.9,1.0,0.1542495697024227,4.370219539856391e-06,2.2639130056784333,0.0005453765392303351
220,/fdml/scans/isprs/cs2.obj,30,0.1,0.05,10,0.0,9858.864770900002,1.0,4.335718761381753,3.3792893600163723,768915.8,1.0,3.159436527149623,8.951358031353027e-05,27.033185801086894,0.006512293219566201
221,/fdml/scans/isprs/cs2.obj,30,0.05,0.0,10,1.0,33.93943955555556,1.0,0.026447582406711745,3.1002365610622165,11.222222222222221,1.0,2.881971830107047e-06,8.165241322583529e-11,0.0001735410690383412,4.180603557162769e-08
222,/fdml/scans/isprs/cs2.obj,30,0.05,0.01,10,0.0,167.85528340000002,1.0,1.0367224281445335,3.153555602413236,5954.3,1.0,0.0015291200377430029,4.332323442212788e-08,0.04799424313670087,1.1561810970306811e-05
223,/fdml/scans/isprs/cs2.obj,30,0.05,0.025,10,0.0,2634.6486833,1.0,2.580857711803548,3.154658528587009,252523.7,1.0,0.06485045255885315,1.8373517377583881e-06,1.2581107224824764,0.0003030788153409855
224,/fdml/scans/isprs/cs2.obj,30,0.05,0.05,10,,,,,,,,,,,
