flow,lighthouse
1.028,1.0204797983169556
1.028,1.0202984809875488
1.028,1.020119309425354
1.027,1.0213642120361328
1.027,1.0215201377868652
1.027,1.0198546648025513
1.027,1.0197218656539917
1.029,1.0211305618286133
1.029,1.0212628841400146
1.029,1.0212268829345703
1.029,1.0211893320083618
1.029,1.0227313041687012
1.029,1.022899866104126
1.029,1.0200382471084597
1.029,1.0199272632598877
1.025,1.0203453302383425
1.025,1.0202497243881226
1.025,1.0201462507247925
1.025,1.0200434923171997
1.032,1.0199464559555054
1.032,1.0225869417190552
1.032,1.0226824283599854
1.032,1.022774577140808
1.032,1.0215661525726318
1.029,1.0230658054351809
1.029,1.0231106281280518
1.029,1.023146390914917
1.029,1.0231717824935913
1.03,1.0250244140625
1.03,1.025149703025818
1.03,1.0218892097473145
1.03,1.0199812650680542
1.03,1.0213204622268677
1.03,1.0212242603302002
1.03,1.0209524631500244
1.03,1.020830750465393
1.024,1.021264672279358
1.024,1.021159291267395
1.024,1.021389722824097
1.024,1.0195516347885132
1.033,1.019337177276611
1.033,1.0200951099395752
1.033,1.0200042724609375
1.033,1.0190092325210571
1.035,1.0178077220916748
1.035,1.0198835134506226
1.035,1.0196832418441772
1.035,1.0177682638168335
1.035,1.0174766778945925
1.024,1.0180248022079468
1.024,1.0183429718017578
1.024,1.01810884475708
1.024,1.01788067817688
1.027,1.017984390258789
1.027,1.017752766609192
1.027,1.0170555114746094
1.027,1.0168064832687378
1.023,1.0175520181655884
1.023,1.0174009799957275
1.023,1.0172808170318604
1.023,1.017151117324829
1.026,1.0188871622085571
1.026,1.0189259052276611
1.026,1.0189718008041382
1.026,1.0190248489379885
1.026,1.0190192461013794
1.023,1.020065188407898
1.023,1.020065188407898
1.023,1.0182384252548218
1.023,1.01827073097229
1.024,1.019278883934021
1.024,1.019359827041626
1.024,1.019433856010437
1.024,1.0195003747940063
1.029,1.0217622518539429
1.029,1.021959900856018
1.029,1.0221548080444336
1.029,1.0223323106765747
1.025,1.0232644081115725
1.025,1.0234702825546265
1.025,1.0236661434173584
1.025,1.0225498676300049
1.026,1.0226210355758667
1.026,1.0232832431793213
1.026,1.022846221923828
1.026,1.0224510431289673
1.026,1.0224140882492063
1.029,1.023017168045044
1.029,1.022983193397522
1.029,1.022934913635254
1.029,1.0228490829467771
1.023,1.0227898359298706
1.023,1.0226938724517822
1.023,1.0225783586502075
1.023,1.0224543809890747
1.03,1.0244979858398438
1.03,1.024505376815796
1.03,1.016605257987976
1.03,1.0161076784133911
1.023,1.016515016555786
1.023,1.016066312789917
1.023,1.0157315731048584
1.023,1.015290141105652
1.028,1.0174460411071775
1.028,1.0172154903411863
1.028,1.0171842575073242
1.028,1.0170055627822876
1.028,1.0168242454528809
1.027,1.0191000699996948
1.027,1.0193966627120972
1.027,1.0194482803344729
1.027,1.0196551084518433
1.019,1.0195860862731934
1.019,1.014488697052002
1.019,1.013586163520813
1.019,1.0133403539657593
1.021,1.0136452913284302
1.021,1.0139034986495972
1.021,1.0124207735061646
1.021,1.013025164604187
1.028,1.014187574386597
1.028,1.0139787197113037
1.028,1.012253761291504
1.028,1.0127222537994385
1.021,1.011632800102234
1.021,1.0128223896026611
1.021,1.0121246576309204
1.021,1.011992573738098
1.021,1.011868596076965
1.014,1.012563705444336
1.014,1.011489748954773
1.014,1.0122592449188232
1.014,1.011277198791504
1.016,1.0126228332519531
1.016,1.01146399974823
1.016,1.0122973918914795
1.016,1.0122796297073364
1.021,1.014394760131836
1.021,1.0144946575164795
1.021,1.0145982503890991
1.021,1.0147031545639038
1.02,1.015746831893921
1.02,1.0159320831298828
1.02,1.015870451927185
1.02,1.0160335302352903
1.018,1.0165748596191406
1.018,1.0167765617370603
1.018,1.0164355039596558
1.018,1.0165808200836182
1.018,1.0163146257400513
1.021,1.012650728225708
1.021,1.012516975402832
1.021,1.0123666524887085
1.021,1.012218713760376
1.019,1.013347029685974
1.019,1.013257384300232
1.019,1.0128600597381592
1.019,1.0127378702163696
1.021,1.014074444770813
1.021,1.0140315294265747
1.021,1.0139743089675903
1.021,1.0128848552703855
1.021,1.0142167806625366
1.021,1.0142043828964231
1.021,1.0141899585723877
1.021,1.0145416259765625
1.018,1.0151501893997192
1.018,1.0152106285095217
1.018,1.0125072002410889
1.018,1.0129605531692505
1.018,1.0128604173660278
1.019,1.013724446296692
1.019,1.0122946500778198
1.019,1.0127968788146973
1.019,1.011807203292847
1.02,1.0128412246704102
1.02,1.0127222537994385
1.02,1.0125964879989624
1.02,1.0122699737548828
