id,environment,k,delta,epsilon,num_experiments,numTimeouts,time,conservativeSuccess,errorXYZ,errorTheta,numVoxels,numClusters,localizationVolume,localizationVolumePercentage,localizationVolumeXYT,localizationVolumePercentageXYT
1,/fdml/scans/labs/lab363.obj,10,0.1,0.0,10,0.0,14.082283499999999,1.0,1.0400398987410846,2.830475297998512,585.2,1.0,0.007647524261038044,1.7440319061279122e-05,0.178250576290298,0.0011140823364257889
2,/fdml/scans/labs/lab363.obj,10,0.1,0.01,10,0.0,86.5652376,1.0,1.5448572679234978,3.026054650359426,10248.6,1.0,0.13393099306504222,0.00030543208122248513,2.1513053202507204,0.013445854187011708
3,/fdml/scans/labs/lab363.obj,10,0.1,0.025,10,0.0,138.2853375,1.0,1.6496114447413475,3.152168017309792,31071.0,1.0,0.40604276540422796,0.0009259879589074528,4.258635451247153,0.026616859436035152
4,/fdml/scans/labs/lab363.obj,10,0.1,0.05,10,0.0,426.99223760000007,1.0,1.7034828504702275,3.1773926647511583,122600.8,1.0,1.6021746282044522,0.003653788566599343,11.829447977938111,0.07393512725830069
5,/fdml/scans/labs/lab363.obj,10,0.05,0.0,10,0.0,19.161270899999998,1.0,0.5734541563384548,2.8118811704709095,565.5,1.0,0.00046188001640646474,1.0533258318900948e-06,0.02155654011762678,0.00013473033905029262
6,/fdml/scans/labs/lab363.obj,10,0.05,0.01,10,0.0,257.3112417,1.0,1.45949030900123,2.9858322337591625,69938.1,1.0,0.05712291914329224,0.0001302698627118105,1.4682174351218134,0.00917649269104001
7,/fdml/scans/labs/lab363.obj,10,0.05,0.025,10,0.0,851.3772916,1.0,1.6158098743296687,3.1255880709803057,275582.9,1.0,0.22508617926308397,0.0005133131518957235,3.165660503265801,0.019785666465759213
8,/fdml/scans/labs/lab363.obj,10,0.05,0.05,10,0.0,3874.0660209000002,1.0,1.6984143755102992,3.178128840898307,1337828.7,1.0,1.0926902597407688,0.002491900138469683,9.817720396654714,0.06136164665222201
9,/fdml/scans/labs/lab363.obj,20,0.1,0.0,10,0.0,8.716370600000001,1.0,0.3121355180626443,3.09958070973885,150.0,1.0,0.0019602334913802317,4.4703483581542715e-06,0.0457757001259108,0.0002861022949218748
10,/fdml/scans/labs/lab363.obj,20,0.1,0.01,10,0.0,34.8368917,1.0,1.3967143380109768,3.1076272483670864,1639.5,1.0,0.0214253520607872,4.886090755462907e-05,0.354670124575559,0.0022167205810547
11,/fdml/scans/labs/lab363.obj,20,0.1,0.025,10,0.0,122.94546679999999,1.0,1.6885694498832873,2.9144544056935198,14045.1,1.0,0.18354450273180617,0.00041857659816721074,1.8518712071604284,0.011574363708496077
12,/fdml/scans/labs/lab363.obj,20,0.1,0.05,10,0.0,368.10296689999996,1.0,2.093667817247829,3.1059417284476365,58953.1,1.0,0.7704122736056662,0.0017569392919564934,5.2437590350901555,0.03277397155761709
13,/fdml/scans/labs/lab363.obj,20,0.05,0.0,10,0.0,10.899370900000001,1.0,0.09611244938484935,2.6562142225597514,146.3,1.0,0.00011949256657872015,2.725049853324879e-07,0.005580820773683949,3.4880638122558515e-05
14,/fdml/scans/labs/lab363.obj,20,0.05,0.01,10,0.0,83.76064999999998,1.0,1.1268024012021947,3.2488111539446223,9091.1,1.0,0.0074252827889499315,1.6933493316166815e-05,0.19942946688188445,0.0012464523315429666
15,/fdml/scans/labs/lab363.obj,20,0.05,0.025,10,0.0,673.1182959,1.0,1.6165436819074006,2.9074943906743984,114919.7,1.0,0.09386226865013277,0.00021405462175697808,1.31333535374581,0.008208465576171945
16,/fdml/scans/labs/lab363.obj,20,0.05,0.05,10,0.0,3206.7781999,1.0,2.0293282420821046,3.103357864071743,663683.6,1.0,0.5420728418192071,0.0012362070381321058,4.380681097066204,0.027379655838012808
17,/fdml/scans/labs/lab363.obj,30,0.1,0.0,10,0.0,4.544633299999999,1.0,0.05408261806079725,3.2326132082388006,13.5,1.0,0.00017642101422422164,4.023313522338862e-07,0.00411981301133197,2.5749206542968723e-05
18,/fdml/scans/labs/lab363.obj,30,0.1,0.01,10,0.0,38.0189126,1.0,0.7498952745927642,3.1674156665909665,1719.4,1.0,0.02246950310053323,5.124211311341541e-05,0.4235472946983491,0.0026472091674804997
19,/fdml/scans/labs/lab363.obj,30,0.1,0.025,10,0.0,213.03754990000002,1.0,1.4814872960780536,3.2427210269891,22321.3,1.0,0.2916997322084025,0.0006652265787142051,2.8445935572243832,0.017778968811035363
20,/fdml/scans/labs/lab363.obj,30,0.1,0.05,10,0.0,599.8397874999999,1.0,1.979601562686001,3.2625422368972345,69541.5,1.0,0.9087838489413356,0.002072498202329709,6.474240371608053,0.040464591979980355
21,/fdml/scans/labs/lab363.obj,30,0.05,0.0,10,0.0,5.0284249999999995,1.0,0.029147749677147738,3.270810023118776,19.7,1.0,1.60902499084128e-05,3.669410943984979e-08,0.0007514844104003678,4.696846008300772e-06
22,/fdml/scans/labs/lab363.obj,30,0.05,0.01,10,0.0,136.69709569999998,1.0,0.5159386069275093,3.000895713742131,14261.0,1.0,0.01164787075859074,2.6563182473224617e-05,0.28464474730794515,0.0017790555953979506
23,/fdml/scans/labs/lab363.obj,30,0.05,0.025,10,0.0,1455.6441582,1.0,1.4662515746632345,3.2149067613017137,209906.2,1.0,0.17144381803141834,0.00039098076521119256,2.341556759257355,0.014634943008422805
24,/fdml/scans/labs/lab363.obj,30,0.05,0.05,10,1.0,2573.5761573333334,1.0,1.6995153757368469,3.2899758225551095,368692.3333333333,1.0,0.3011346082539386,0.0006867429862365832,2.48310285333003,0.015519618988037097
